meme;text0;text1
Insanity-Wolf;Getting lost in the mountains on a dark freezing night in the storm with no flashlight and dead phone...;Even Vistex is not so bad in comparison
Insanity-Wolf;Buy a new car;2016 model year
Insanity-Wolf;Getting lost in the mountains alone on a freezing stormy night with no flashlight and dead phone;Is the best way to start appreciating how easy your work projects are
Insanity-Wolf;Vistex project is really easy...;A realization after getting lost in the mountains on the dark freezing stormy night with dead phone and no flashlight
Insanity-Wolf;Getting lost in the mountains on the dark freezing night in the upcoming storm with no flashlight and dead phone...;Is the best way to make you appreciate your insanely easy work projects
Insanity-Wolf;ahhhhh;my computer battery just died!
Insanity-Wolf;Posts hitler;On Work Slack
Insanity-Wolf;you think i don't;know memes?!
Insanity-Wolf;DEAR AMAZON Please add;You have not been approved for this purchase by husband on all orders
Insanity-Wolf;Catches Girlfriend Blowing Coach;RIPS OFF DICK
Insanity-Wolf;CART!;FOR THE CART GOD!
Insanity-Wolf;CART!;FOR THE CART GOD!
Insanity-Wolf;CART;FOR THE CART GOD!
Insanity-Wolf;w;
Insanity-Wolf;when your socks are warm;and you step on cold water
Insanity-Wolf;when it is the first week in summer;and back to school ads are on tv
Insanity-Wolf;"""Best friend"" steals stuff";I burned his house
Insanity-Wolf;Wife told me to stop buying useless stuff on the internet;i'm sending her back to thailand tomorrow
Insanity-Wolf;;I just stopped chasing her
Insanity-Wolf;;BOOP
Insanity-Wolf;office cup points?!;I'll spend my every waking moment trying to win
Insanity-Wolf;RA HAS SMALL BUDGET FOR PROGRAMS;GETS BEN AND JERRY'S
Insanity-Wolf;don't like first convention?;fuck it, have another one without the southern delegates
Insanity-Wolf;When you are stuck on; Rom the vacious spider fight
Insanity-Wolf;Enemy Picks Tycus;Locks in Cho'Gall
Insanity-Wolf;Enemy picks Tychus;Locks in Cho'Gall
Insanity-Wolf;when Patel is asked the same question;for the millionth time
Insanity-Wolf;Escapes from prison;Pleads not guilty 
Insanity-Wolf;when your neighbour gives birth to her 10th child;tie your fucking tubes already 
Joseph-Ducreux;there is a flame beginning to blaze from within my heart;this flame is reaching a temperature high enough to cause an imbalance in my humors ,and is bringing my mind out of the darkness 
Joseph-Ducreux;;A MOST INTELLIGENT REAR END
Joseph-Ducreux;You da ;woman
Joseph-Ducreux;Excellent Closure;of a most sterling transaction
Joseph-Ducreux;Beverages upon;a nautical vessel
Joseph-Ducreux;Go ahead and delete me;It won't unbutt hurt you
Joseph-Ducreux;Greetings! M'lady is prone to fits of hysteria;But she flourishes with such relish that I compensate.
Joseph-Ducreux;Greetings! M'lady is prone to fits of hysteria,;But she flourishes with such relish that I compensate.
Joseph-Ducreux;HEY MAN;READY FOR THE PHILIPPOT CHALLENGE?
Joseph-Ducreux;Disregard Monotainer containerization.;Adopt a stationary gaylord.
Joseph-Ducreux;goes to bar;"""tastes"" other people's food"
Joseph-Ducreux;por obsequio ;salvem o cnpj <333
Joseph-Ducreux;Carry on like that;And you're getting another one
Joseph-Ducreux;We shall spread the word;My patriotic Friend
Joseph-Ducreux;THIS GUY;IS A PLAYBOY
Joseph-Ducreux;Brings moonshine to his workouts;Tells everyone its pre jym
Joseph-Ducreux;Messiah; control thy steering aparatus
Joseph-Ducreux;no need for home inspection;lived here 20 yrs, no problem
Joseph-Ducreux;TO THINE WINDOW TO THINE WALL;UNTIL THE PERSPIRATION DESCENDS UPON MY TESTICLES
Joseph-Ducreux;I had a petite spinning top;I fashioned it from baked sediment
Joseph-Ducreux;A small spinning top I once had;It was fashioned from shaped sediment
Joseph-Ducreux;A happy day of celebration;upon thine house
Joseph-Ducreux;I bid thee forgive me, Miss Jackson;I assure you my intentions were authentic 
Joseph-Ducreux;Attend thy lounge for some lovely;benjamin and jerome's
Joseph-Ducreux;momentul acela cind;ai sutit udacina
Joseph-Ducreux;excellent closure;                                                                                      of this sterling transacton
Joseph-Ducreux;Excellent closure;of this sterling transaction
Joseph-Ducreux;Excellent Closure;of a most sterling transaction
Joseph-Ducreux;Beverages upon;a nautical vessel
Joseph-Ducreux;Go ahead and delete me;It won't unbutt hurt you
Joseph-Ducreux;Greetings! M'lady is prone to fits of hysteria;But she flourishes with such relish that I compensate.
Joseph-Ducreux;Greetings! M'lady is prone to fits of hysteria,;But she flourishes with such relish that I compensate.
Joseph-Ducreux;HEY MAN;READY FOR THE PHILIPPOT CHALLENGE?
Joseph-Ducreux;Disregard Monotainer containerization.;Adopt a stationary gaylord.
Joseph-Ducreux;goes to bar;"""tastes"" other people's food"
Joseph-Ducreux;por obsequio ;salvem o cnpj <333
Joseph-Ducreux;Carry on like that;And you're getting another one
Joseph-Ducreux;We shall spread the word;My patriotic Friend
Joseph-Ducreux;THIS GUY;IS A PLAYBOY
Joseph-Ducreux;Brings moonshine to his workouts;Tells everyone its pre jym
Joseph-Ducreux;Messiah; control thy steering aparatus
Joseph-Ducreux;no need for home inspection;lived here 20 yrs, no problem
Joseph-Ducreux;TO THINE WINDOW TO THINE WALL;UNTIL THE PERSPIRATION DESCENDS UPON MY TESTICLES
Joseph-Ducreux;I had a petite spinning top;I fashioned it from baked sediment
Joseph-Ducreux;A small spinning top I once had;It was fashioned from shaped sediment
Joseph-Ducreux;A happy day of celebration;upon thine house
Joseph-Ducreux;I bid thee forgive me, Miss Jackson;I assure you my intentions were authentic 
Joseph-Ducreux;Attend thy lounge for some lovely;benjamin and jerome's
Joseph-Ducreux;momentul acela cind;ai sutit udacina
Joseph-Ducreux;excellent closure;                                                                                      of this sterling transacton
Joseph-Ducreux;Excellent closure;of this sterling transaction
Joseph-Ducreux;Excellent Closure;of a most sterling transaction
Joseph-Ducreux;Beverages upon;a nautical vessel
Joseph-Ducreux;Go ahead and delete me;It won't unbutt hurt you
Joseph-Ducreux;Greetings! M'lady is prone to fits of hysteria;But she flourishes with such relish that I compensate.
Joseph-Ducreux;Greetings! M'lady is prone to fits of hysteria,;But she flourishes with such relish that I compensate.
Joseph-Ducreux;HEY MAN;READY FOR THE PHILIPPOT CHALLENGE?
Joseph-Ducreux;Disregard Monotainer containerization.;Adopt a stationary gaylord.
Joseph-Ducreux;goes to bar;"""tastes"" other people's food"
Joseph-Ducreux;por obsequio ;salvem o cnpj <333
Joseph-Ducreux;Carry on like that;And you're getting another one
Joseph-Ducreux;We shall spread the word;My patriotic Friend
Joseph-Ducreux;THIS GUY;IS A PLAYBOY
Joseph-Ducreux;Brings moonshine to his workouts;Tells everyone its pre jym
Joseph-Ducreux;Messiah; control thy steering aparatus
Joseph-Ducreux;no need for home inspection;lived here 20 yrs, no problem
Joseph-Ducreux;TO THINE WINDOW TO THINE WALL;UNTIL THE PERSPIRATION DESCENDS UPON MY TESTICLES
Joseph-Ducreux;I had a petite spinning top;I fashioned it from baked sediment
Joseph-Ducreux;A small spinning top I once had;It was fashioned from shaped sediment
Joseph-Ducreux;A happy day of celebration;upon thine house
Joseph-Ducreux;I bid thee forgive me, Miss Jackson;I assure you my intentions were authentic 
Joseph-Ducreux;Attend thy lounge for some lovely;benjamin and jerome's
Joseph-Ducreux;momentul acela cind;ai sutit udacina
Joseph-Ducreux;excellent closure;                                                                                      of this sterling transacton
Joseph-Ducreux;Excellent closure;of this sterling transaction
Joseph-Ducreux;Excellent Closure;of a most sterling transaction
Joseph-Ducreux;Beverages upon;a nautical vessel
Joseph-Ducreux;Go ahead and delete me;It won't unbutt hurt you
Joseph-Ducreux;Greetings! M'lady is prone to fits of hysteria;But she flourishes with such relish that I compensate.
Joseph-Ducreux;Greetings! M'lady is prone to fits of hysteria,;But she flourishes with such relish that I compensate.
Joseph-Ducreux;HEY MAN;READY FOR THE PHILIPPOT CHALLENGE?
Joseph-Ducreux;Disregard Monotainer containerization.;Adopt a stationary gaylord.
Joseph-Ducreux;goes to bar;"""tastes"" other people's food"
Joseph-Ducreux;por obsequio ;salvem o cnpj <333
Joseph-Ducreux;Carry on like that;And you're getting another one
Joseph-Ducreux;We shall spread the word;My patriotic Friend
Joseph-Ducreux;THIS GUY;IS A PLAYBOY
Joseph-Ducreux;Brings moonshine to his workouts;Tells everyone its pre jym
Joseph-Ducreux;Messiah; control thy steering aparatus
Joseph-Ducreux;no need for home inspection;lived here 20 yrs, no problem
Joseph-Ducreux;TO THINE WINDOW TO THINE WALL;UNTIL THE PERSPIRATION DESCENDS UPON MY TESTICLES
Joseph-Ducreux;I had a petite spinning top;I fashioned it from baked sediment
Joseph-Ducreux;A small spinning top I once had;It was fashioned from shaped sediment
Joseph-Ducreux;A happy day of celebration;upon thine house
Joseph-Ducreux;I bid thee forgive me, Miss Jackson;I assure you my intentions were authentic 
Joseph-Ducreux;Attend thy lounge for some lovely;benjamin and jerome's
Joseph-Ducreux;What Crys Harder Than A Newborn Baby...?;Feminists 
Joseph-Ducreux;deportation of illegals;let the fun begin
Joseph-Ducreux;This is my;preservative
Joseph-Ducreux;Attend thy lounge for some lovely;benjamin and jerome's
Joseph-Ducreux;I bid thee forgive me, Miss Jackson;I assure you my intentions were authentic 
Joseph-Ducreux;A happy day of celebration;upon thine house
Joseph-Ducreux;A small spinning top I once had;It was fashioned from shaped sediment
Joseph-Ducreux;I had a petite spinning top;I fashioned it from baked sediment
Joseph-Ducreux;TO THINE WINDOW TO THINE WALL;UNTIL THE PERSPIRATION DESCENDS UPON MY TESTICLES
Joseph-Ducreux;no need for home inspection;lived here 20 yrs, no problem
Joseph-Ducreux;Messiah; control thy steering aparatus
Joseph-Ducreux;Brings moonshine to his workouts;Tells everyone its pre jym
Joseph-Ducreux;THIS GUY;IS A PLAYBOY
Joseph-Ducreux;We shall spread the word;My patriotic Friend
Joseph-Ducreux;Carry on like that;And you're getting another one
Joseph-Ducreux;por obsequio ;salvem o cnpj <333
Joseph-Ducreux;goes to bar;"""tastes"" other people's food"
Joseph-Ducreux;Disregard Monotainer containerization.;Adopt a stationary gaylord.
Joseph-Ducreux;HEY MAN;READY FOR THE PHILIPPOT CHALLENGE?
Joseph-Ducreux;Greetings! M'lady is prone to fits of hysteria,;But she flourishes with such relish that I compensate.
Joseph-Ducreux;Greetings! M'lady is prone to fits of hysteria;But she flourishes with such relish that I compensate.
Joseph-Ducreux;Go ahead and delete me;It won't unbutt hurt you
Joseph-Ducreux;Beverages upon;a nautical vessel
Joseph-Ducreux;Excellent Closure;of a most sterling transaction
Kermit-The-Frog-Drinking-Tea;Hillary wants a recount, after saying how bogus the idea was;but thats none of my business 
Kermit-The-Frog-Drinking-Tea;Only 8 visits for Jeremy Hawke?;Not my problem any more
Kermit-The-Frog-Drinking-Tea;Would you like an adventure;or shall we drink tea 
Kermit-The-Frog-Drinking-Tea;Always bitchin' about the way people look, when you favour a baboon's batty;But that's none of my business.
Kermit-The-Frog-Drinking-Tea;You want to learn self-defense and get into shape?;That *is* my business.
Kermit-The-Frog-Drinking-Tea;The leading cause of divorce is marriage;But that's none of my business
Kermit-The-Frog-Drinking-Tea;RAGY;BUT THATS NONE OF MY BUSINESS
Kermit-The-Frog-Drinking-Tea;JOB IN QUEUE;IMMA KEEP FARMING THOUGH
Kermit-The-Frog-Drinking-Tea;You could have voted for Dr. Ron Paul...;But, that's none of my business.
Kermit-The-Frog-Drinking-Tea;You don't have gas money and you bought a new camera;but that ain't none of my business
Kermit-The-Frog-Drinking-Tea;WTF, mate!;I don't care whose business it is!
Kermit-The-Frog-Drinking-Tea;Trump picked 3 women for his cabinet - an Asian and an Indian.;But that's really none of my business
Kermit-The-Frog-Drinking-Tea;I witnessed a lot of emotional tension.;I don't give a single fuck.
Kermit-The-Frog-Drinking-Tea;Too many sickies will get you sacked, Braveheart;But that's bad for the lorry business
Kermit-The-Frog-Drinking-Tea;dont mess with;christine's morning
Kermit-The-Frog-Drinking-Tea;DON'T MESS WITH;CHRISTINE DUNCAN'S MORNING
Kermit-The-Frog-Drinking-Tea;Colleges cancel classes due to free election results in a Democratic Society with flags at half mast, grief counseling and crayons, yet resume the next day after a terrorist attack ends in death and maiming.;But that's none of my business...
Kermit-The-Frog-Drinking-Tea;My Tesla run was an 11.6 @ 114.6 MPH 1/4 mile with a 1.65 60′ time. 0-60 MPH was 3.1 seconds.;But, That is none of my business
Kermit-The-Frog-Drinking-Tea;my karma is dispensed;my work here is done
Kermit-The-Frog-Drinking-Tea;students who go to writing center usually don't fail their essays;but that's none of my business
Kermit-The-Frog-Drinking-Tea;Colleges cancel classes due to Free Election results in a Democratic society complete with flags at half mast, grief counceling and crayons, yet resume next day after a terrorist attack killing and maiming students. ;But that's none of my business...
Kermit-The-Frog-Drinking-Tea;"Postmaster General Brown over there giving ""instructions"" and ""putting pappers"" on people";"But ""Bum Baby daddy"" Brandon............."
Kermit-The-Frog-Drinking-Tea;College Campuses cancel classes due to results of free elections in a Democratic society, but don't cancel for a terrorist attack on campus.;But that's none of my business. 
Kermit-The-Frog-Drinking-Tea;Brian's request will be denied by the saaq;but that's none of my business
Kermit-The-Frog-Drinking-Tea;when renee mentions andrew ;but you don't give 2 shits 
Kermit-The-Frog-Drinking-Tea;when you finish all your commerce exams ;
Kermit-The-Frog-Drinking-Tea;Dallas cowboys have one good season in 20 years;And their fans think it's the 90's
Kermit-The-Frog-Drinking-Tea;i drink tea;because beer is bad for you
Kermit-The-Frog-Drinking-Tea;You want to learn self-defense and get into shape?;That *is* my business.
Kermit-The-Frog-Drinking-Tea;The leading cause of divorce is marriage;But that's none of my business
Kermit-The-Frog-Drinking-Tea;RAGY;BUT THATS NONE OF MY BUSINESS
Kermit-The-Frog-Drinking-Tea;JOB IN QUEUE;IMMA KEEP FARMING THOUGH
Kermit-The-Frog-Drinking-Tea;You could have voted for Dr. Ron Paul...;But, that's none of my business.
Kermit-The-Frog-Drinking-Tea;You don't have gas money and you bought a new camera;but that ain't none of my business
Kermit-The-Frog-Drinking-Tea;WTF, mate!;I don't care whose business it is!
Kermit-The-Frog-Drinking-Tea;Trump picked 3 women for his cabinet - an Asian and an Indian.;But that's really none of my business
Kermit-The-Frog-Drinking-Tea;I witnessed a lot of emotional tension.;I don't give a single fuck.
Kermit-The-Frog-Drinking-Tea;Too many sickies will get you sacked, Braveheart;But that's bad for the lorry business
Kermit-The-Frog-Drinking-Tea;dont mess with;christine's morning
Kermit-The-Frog-Drinking-Tea;DON'T MESS WITH;CHRISTINE DUNCAN'S MORNING
Kermit-The-Frog-Drinking-Tea;Colleges cancel classes due to free election results in a Democratic Society with flags at half mast, grief counseling and crayons, yet resume the next day after a terrorist attack ends in death and maiming.;But that's none of my business...
Kermit-The-Frog-Drinking-Tea;My Tesla run was an 11.6 @ 114.6 MPH 1/4 mile with a 1.65 60′ time. 0-60 MPH was 3.1 seconds.;But, That is none of my business
Kermit-The-Frog-Drinking-Tea;my karma is dispensed;my work here is done
Kermit-The-Frog-Drinking-Tea;students who go to writing center usually don't fail their essays;but that's none of my business
Kermit-The-Frog-Drinking-Tea;Colleges cancel classes due to Free Election results in a Democratic society complete with flags at half mast, grief counceling and crayons, yet resume next day after a terrorist attack killing and maiming students. ;But that's none of my business...
Kermit-The-Frog-Drinking-Tea;"Postmaster General Brown over there giving ""instructions"" and ""putting pappers"" on people";"But ""Bum Baby daddy"" Brandon............."
Kermit-The-Frog-Drinking-Tea;College Campuses cancel classes due to results of free elections in a Democratic society, but don't cancel for a terrorist attack on campus.;But that's none of my business. 
